,Date,Close,High,Low,Open,Volume
2011,2007-01-23,2431.409912109375,2447.030029296875,2425.97998046875,2428.260009765625,2001100000
2012,2007-01-24,2466.280029296875,2466.280029296875,2440.820068359375,2443.010009765625,2202040000
2013,2007-01-25,2434.239990234375,2470.510009765625,2430.56005859375,2469.27001953125,2202280000
2014,2007-01-26,2435.489990234375,2443.43994140625,2418.610107421875,2441.10009765625,2067080000
2015,2007-01-29,2441.090087890625,2451.830078125,2431.31005859375,2434.639892578125,1915400000
2016,2007-01-30,2448.639892578125,2451.0,2437.419921875,2446.659912109375,1769600000
2017,2007-01-31,2463.929931640625,2471.199951171875,2433.760009765625,2443.330078125,2186710000
2018,2007-02-01,2468.3798828125,2481.3798828125,2458.7099609375,2474.080078125,2170040000
2019,2007-02-02,2475.8798828125,2478.409912109375,2466.56005859375,2474.18994140625,1876770000
2020,2007-02-05,2470.60009765625,2481.570068359375,2466.179931640625,2475.030029296875,1875310000
2021,2007-02-06,2471.489990234375,2478.239990234375,2454.60009765625,2475.780029296875,2113710000
2022,2007-02-07,2490.5,2495.27001953125,2475.570068359375,2483.72998046875,2198410000
2023,2007-02-08,2488.669921875,2492.409912109375,2477.7099609375,2484.5,1995880000
2024,2007-02-09,2459.820068359375,2496.52001953125,2453.43994140625,2491.64990234375,2186590000
2025,2007-02-12,2450.3798828125,2460.6298828125,2444.679931640625,2460.6298828125,1840250000
2026,2007-02-13,2459.8798828125,2464.56005859375,2452.169921875,2455.25,1821390000
2027,2007-02-14,2488.3798828125,2494.510009765625,2468.0400390625,2468.0400390625,2173580000
2028,2007-02-15,2497.10009765625,2498.3701171875,2485.510009765625,2489.840087890625,1949670000
2029,2007-02-16,2496.31005859375,2497.919921875,2482.659912109375,2491.47998046875,1887430000
2030,2007-02-20,2513.0400390625,2514.219970703125,2479.919921875,2491.75,2165590000
2031,2007-02-21,2518.419921875,2518.419921875,2500.9599609375,2503.5400390625,2012450000
2032,2007-02-22,2524.93994140625,2531.419921875,2509.06005859375,2523.360107421875,1850960000
2033,2007-02-23,2515.10009765625,2522.840087890625,2506.949951171875,2522.530029296875,2012220000
2034,2007-02-26,2504.52001953125,2525.97998046875,2492.5400390625,2525.0400390625,1912480000
2035,2007-02-27,2407.860107421875,2470.919921875,2402.360107421875,2468.739990234375,3037380000
2036,2007-02-28,2416.14990234375,2431.860107421875,2395.35009765625,2411.889892578125,2620450000
2037,2007-03-01,2404.2099609375,2419.14990234375,2359.43994140625,2377.179931640625,2710750000
2038,2007-03-02,2368.0,2401.260009765625,2368.0,2389.860107421875,2352790000
2039,2007-03-05,2340.679931640625,2377.840087890625,2340.39990234375,2368.0,2291680000
2040,2007-03-06,2385.139892578125,2390.139892578125,2361.27001953125,2363.14990234375,2121430000
2041,2007-03-07,2374.639892578125,2388.780029296875,2371.919921875,2382.64990234375,1959330000
2042,2007-03-08,2387.72998046875,2402.199951171875,2382.0,2396.550048828125,1989910000
2043,2007-03-09,2387.550048828125,2404.800048828125,2375.570068359375,2403.1298828125,1875050000
2044,2007-03-12,2402.2900390625,2404.02001953125,2384.389892578125,2385.139892578125,1637980000
2045,2007-03-13,2350.570068359375,2395.97998046875,2350.570068359375,2388.860107421875,2235000000
2046,2007-03-14,2371.739990234375,2371.739990234375,2331.570068359375,2350.93994140625,2255630000
2047,2007-03-15,2378.699951171875,2382.6201171875,2367.739990234375,2371.02001953125,1690430000
2048,2007-03-16,2372.659912109375,2385.320068359375,2364.360107421875,2376.820068359375,2031650000
2049,2007-03-19,2394.409912109375,2399.800048828125,2381.550048828125,2384.659912109375,1650970000
2050,2007-03-20,2408.2099609375,2412.639892578125,2393.18994140625,2394.820068359375,1761940000
2051,2007-03-21,2455.919921875,2455.919921875,2405.389892578125,2415.5400390625,2158740000
2052,2007-03-22,2451.739990234375,2457.3701171875,2442.510009765625,2457.06005859375,1887290000
2053,2007-03-23,2448.929931640625,2459.9599609375,2447.81005859375,2451.830078125,1634470000
2054,2007-03-26,2455.6298828125,2455.6298828125,2428.0,2451.60009765625,1817870000
2055,2007-03-27,2437.429931640625,2450.030029296875,2435.18994140625,2448.919921875,1708060000
2056,2007-03-28,2417.10009765625,2434.320068359375,2413.090087890625,2427.18994140625,1868310000
2057,2007-03-29,2417.8798828125,2433.0400390625,2396.830078125,2432.5,1926070000
2058,2007-03-30,2421.639892578125,2432.199951171875,2403.010009765625,2419.909912109375,1998550000
2059,2007-04-02,2422.260009765625,2427.93994140625,2409.0400390625,2425.360107421875,1784170000
2060,2007-04-03,2450.330078125,2456.169921875,2432.300048828125,2432.300048828125,1932030000
2061,2007-04-04,2458.68994140625,2461.489990234375,2448.68994140625,2451.93994140625,1933300000
2062,2007-04-05,2471.340087890625,2471.340087890625,2455.60009765625,2457.64990234375,1537800000
2063,2007-04-09,2469.179931640625,2478.679931640625,2464.570068359375,2478.02001953125,1714880000
2064,2007-04-10,2477.610107421875,2479.4599609375,2468.030029296875,2468.1298828125,1834530000
2065,2007-04-11,2459.31005859375,2478.510009765625,2452.050048828125,2477.760009765625,1957970000
2066,2007-04-12,2480.320068359375,2480.409912109375,2448.7099609375,2455.719970703125,1905500000
2067,2007-04-13,2491.93994140625,2491.93994140625,2468.22998046875,2479.68994140625,1834320000
2068,2007-04-16,2518.330078125,2519.030029296875,2500.550048828125,2500.550048828125,1779410000
2069,2007-04-17,2516.949951171875,2522.070068359375,2510.60009765625,2519.1201171875,1900920000
2070,2007-04-18,2510.5,2518.2099609375,2499.64990234375,2507.340087890625,2046760000
2071,2007-04-19,2505.35009765625,2515.949951171875,2490.340087890625,2497.219970703125,2112920000
2072,2007-04-20,2526.389892578125,2532.239990234375,2515.239990234375,2525.22998046875,2084270000
2073,2007-04-23,2523.669921875,2531.39990234375,2518.469970703125,2525.77001953125,1928530000
2074,2007-04-24,2524.5400390625,2529.47998046875,2509.260009765625,2528.389892578125,2220610000
2075,2007-04-25,2547.889892578125,2551.389892578125,2523.840087890625,2533.5400390625,2644120000
2076,2007-04-26,2554.4599609375,2560.639892578125,2544.1201171875,2551.489990234375,2406090000
2077,2007-04-27,2557.2099609375,2562.989990234375,2550.10009765625,2554.47998046875,2078160000
2078,2007-04-30,2525.090087890625,2558.75,2525.090087890625,2558.050048828125,2080710000
2079,2007-05-01,2531.530029296875,2532.3701171875,2510.570068359375,2529.949951171875,2351750000
2080,2007-05-02,2557.840087890625,2562.780029296875,2531.9599609375,2531.9599609375,2073150000
2081,2007-05-03,2565.4599609375,2569.800048828125,2555.840087890625,2560.85009765625,2137140000
2082,2007-05-04,2572.14990234375,2577.9599609375,2561.72998046875,2574.5,2214130000
2083,2007-05-07,2570.949951171875,2580.06005859375,2569.219970703125,2572.639892578125,1652300000
2084,2007-05-08,2571.75,2571.75,2551.14990234375,2563.179931640625,1897750000
2085,2007-05-09,2576.340087890625,2579.97998046875,2555.7099609375,2557.6298828125,2104220000
2086,2007-05-10,2533.739990234375,2570.72998046875,2533.1201171875,2564.800048828125,2237610000
2087,2007-05-11,2562.219970703125,2562.449951171875,2539.669921875,2541.659912109375,1725550000
2088,2007-05-14,2546.43994140625,2568.929931640625,2537.919921875,2564.050048828125,1941450000
2089,2007-05-15,2525.2900390625,2557.780029296875,2523.830078125,2544.669921875,2187760000
2090,2007-05-16,2547.419921875,2547.419921875,2519.35009765625,2532.7099609375,2061050000
2091,2007-05-17,2539.3798828125,2547.7099609375,2535.469970703125,2544.320068359375,1924890000
2092,2007-05-18,2558.449951171875,2559.030029296875,2540.669921875,2548.070068359375,1996930000
2093,2007-05-21,2578.7900390625,2587.8701171875,2560.85009765625,2560.929931640625,1974220000
2094,2007-05-22,2588.02001953125,2593.030029296875,2573.949951171875,2580.0400390625,1943950000
2095,2007-05-23,2577.050048828125,2600.93994140625,2576.22998046875,2592.6201171875,2011060000
2096,2007-05-24,2537.919921875,2585.72998046875,2531.280029296875,2577.2099609375,2350850000
2097,2007-05-25,2557.18994140625,2560.030029296875,2544.4599609375,2547.409912109375,1559700000
2098,2007-05-29,2572.06005859375,2576.360107421875,2558.39990234375,2561.0400390625,1651000000
2099,2007-05-30,2592.590087890625,2592.590087890625,2551.679931640625,2556.169921875,1969150000
2100,2007-05-31,2604.52001953125,2607.89990234375,2594.2900390625,2599.469970703125,2286850000
2101,2007-06-01,2613.919921875,2626.39990234375,2608.68994140625,2614.010009765625,1880030000
2102,2007-06-04,2618.2900390625,2619.75,2604.85009765625,2606.050048828125,1947220000
2103,2007-06-05,2611.22998046875,2613.31005859375,2595.010009765625,2611.159912109375,2182810000
2104,2007-06-06,2587.179931640625,2599.56005859375,2578.81005859375,2599.56005859375,2163430000
2105,2007-06-07,2541.3798828125,2585.72998046875,2541.3798828125,2577.3701171875,2716240000
2106,2007-06-08,2573.5400390625,2573.739990234375,2534.969970703125,2541.139892578125,1908130000
2107,2007-06-11,2572.14990234375,2584.820068359375,2566.840087890625,2569.639892578125,1614980000
2108,2007-06-12,2549.77001953125,2576.889892578125,2547.989990234375,2560.409912109375,2047210000
2109,2007-06-13,2582.31005859375,2582.31005859375,2556.719970703125,2558.469970703125,2086610000
2110,2007-06-14,2599.409912109375,2604.760009765625,2583.929931640625,2584.139892578125,1936220000
2111,2007-06-15,2626.7099609375,2630.510009765625,2620.719970703125,2625.330078125,2420750000
2112,2007-06-18,2626.60009765625,2631.449951171875,2617.659912109375,2631.340087890625,1717120000
2113,2007-06-19,2626.760009765625,2631.300048828125,2612.419921875,2620.31005859375,1871880000
2114,2007-06-20,2599.9599609375,2634.60009765625,2599.6298828125,2632.199951171875,2793260000
2115,2007-06-21,2616.9599609375,2618.5400390625,2586.050048828125,2597.64990234375,2562640000
2116,2007-06-22,2588.9599609375,2612.75,2583.239990234375,2610.360107421875,3240350000
2117,2007-06-25,2577.080078125,2605.8701171875,2568.5,2590.590087890625,2039010000
2118,2007-06-26,2574.159912109375,2590.889892578125,2566.340087890625,2589.219970703125,2100330000
2119,2007-06-27,2605.35009765625,2605.919921875,2560.449951171875,2563.830078125,2020260000
2120,2007-06-28,2608.3701171875,2624.60009765625,2604.60009765625,2606.139892578125,1923410000
2121,2007-06-29,2603.22998046875,2626.56005859375,2590.090087890625,2619.93994140625,2168420000
2122,2007-07-02,2632.300048828125,2632.300048828125,2614.840087890625,2617.389892578125,1853840000
2123,2007-07-03,2644.949951171875,2644.949951171875,2635.0,2636.7099609375,1089120000
2124,2007-07-05,2656.64990234375,2658.010009765625,2637.780029296875,2646.300048828125,1694530000
2125,2007-07-06,2666.510009765625,2667.969970703125,2649.050048828125,2656.300048828125,1597110000
2126,2007-07-09,2670.02001953125,2672.590087890625,2660.64990234375,2668.989990234375,1895200000
2127,2007-07-10,2639.159912109375,2662.550048828125,2637.659912109375,2657.8701171875,2229340000
2128,2007-07-11,2651.7900390625,2652.340087890625,2631.889892578125,2637.1201171875,2014260000
2129,2007-07-12,2701.72998046875,2701.72998046875,2662.52001953125,2662.760009765625,2166350000
2130,2007-07-13,2707.0,2707.639892578125,2694.090087890625,2696.9599609375,1729190000
2131,2007-07-16,2697.330078125,2712.1298828125,2693.7099609375,2703.39990234375,1751060000
2132,2007-07-17,2712.2900390625,2719.93994140625,2701.56005859375,2702.10009765625,2158690000
2133,2007-07-18,2699.489990234375,2699.8701171875,2674.260009765625,2695.280029296875,2257380000
2134,2007-07-19,2720.0400390625,2724.739990234375,2710.840087890625,2716.659912109375,2177500000
2135,2007-07-20,2687.60009765625,2710.320068359375,2674.639892578125,2709.989990234375,2335920000
2136,2007-07-23,2690.580078125,2705.030029296875,2688.409912109375,2698.489990234375,2034080000
2137,2007-07-24,2639.860107421875,2682.39990234375,2634.030029296875,2673.699951171875,2463270000
2138,2007-07-25,2648.169921875,2665.81005859375,2628.14990234375,2660.18994140625,2482250000
2139,2007-07-26,2599.340087890625,2632.4599609375,2563.81005859375,2620.75,3392140000
2140,2007-07-27,2562.239990234375,2608.989990234375,2562.06005859375,2599.8701171875,2705290000
2141,2007-07-30,2583.280029296875,2592.0,2552.31005859375,2568.139892578125,2291710000
2142,2007-07-31,2546.27001953125,2607.449951171875,2545.89990234375,2606.320068359375,2789130000
2143,2007-08-01,2553.8701171875,2557.110107421875,2515.81005859375,2538.5,2912270000
2144,2007-08-02,2575.97998046875,2579.280029296875,2553.139892578125,2557.590087890625,2456970000
2145,2007-08-03,2511.25,2575.580078125,2511.1201171875,2572.919921875,2504430000
2146,2007-08-06,2547.330078125,2547.330078125,2491.9599609375,2524.8701171875,2815560000
2147,2007-08-07,2561.60009765625,2577.81005859375,2523.43994140625,2532.780029296875,2704030000
2148,2007-08-08,2612.97998046875,2627.75,2582.60009765625,2582.60009765625,3542890000
2149,2007-08-09,2556.489990234375,2615.929931640625,2556.489990234375,2573.030029296875,3593450000
2150,2007-08-10,2544.889892578125,2569.25,2503.159912109375,2529.5400390625,3202570000
2151,2007-08-13,2542.239990234375,2572.510009765625,2541.35009765625,2566.60009765625,2154750000
2152,2007-08-14,2499.1201171875,2552.489990234375,2499.1201171875,2549.260009765625,1982860000
2153,2007-08-15,2458.830078125,2520.389892578125,2457.889892578125,2492.760009765625,2259870000
2154,2007-08-16,2451.070068359375,2460.5,2386.68994140625,2440.909912109375,3279620000
2155,2007-08-17,2505.030029296875,2524.9599609375,2466.360107421875,2510.3798828125,2580340000
2156,2007-08-20,2508.590087890625,2516.31005859375,2487.43994140625,2511.070068359375,1656440000
2157,2007-08-21,2521.300048828125,2529.659912109375,2500.659912109375,2502.31005859375,1677080000
2158,2007-08-22,2552.800048828125,2554.89990234375,2533.739990234375,2542.989990234375,1787060000
2159,2007-08-23,2541.699951171875,2565.35009765625,2530.570068359375,2562.409912109375,1622880000
2160,2007-08-24,2576.68994140625,2576.68994140625,2534.639892578125,2539.64990234375,1624860000
2161,2007-08-27,2561.25,2573.830078125,2557.47998046875,2570.409912109375,1314030000
2162,2007-08-28,2500.639892578125,2548.06005859375,2500.550048828125,2546.389892578125,1562800000
2163,2007-08-29,2563.159912109375,2563.159912109375,2512.60009765625,2518.820068359375,1649720000
2164,2007-08-30,2565.300048828125,2587.860107421875,2542.47998046875,2545.080078125,1704910000
2165,2007-08-31,2596.360107421875,2603.110107421875,2579.7900390625,2596.18994140625,1536640000
2166,2007-09-04,2630.239990234375,2644.449951171875,2596.3798828125,2596.3798828125,1863090000
2167,2007-09-05,2605.949951171875,2621.5400390625,2596.699951171875,2618.280029296875,1921820000
2168,2007-09-06,2614.320068359375,2620.889892578125,2595.52001953125,2615.739990234375,1795220000
2169,2007-09-07,2565.699951171875,2584.280029296875,2556.590087890625,2581.47998046875,1906520000
2170,2007-09-10,2559.110107421875,2588.8798828125,2536.929931640625,2581.780029296875,1771430000
2171,2007-09-11,2597.469970703125,2598.93994140625,2572.860107421875,2573.280029296875,1743730000
2172,2007-09-12,2592.070068359375,2612.179931640625,2590.3798828125,2592.830078125,1888570000
2173,2007-09-13,2601.06005859375,2612.699951171875,2589.409912109375,2607.1298828125,1666510000
2174,2007-09-14,2602.179931640625,2603.6298828125,2577.72998046875,2582.14990234375,1586580000
2175,2007-09-17,2581.659912109375,2596.090087890625,2575.360107421875,2594.0400390625,1407780000
2176,2007-09-18,2651.659912109375,2651.659912109375,2583.139892578125,2592.9599609375,2083620000
2177,2007-09-19,2666.47998046875,2683.02001953125,2654.89990234375,2665.889892578125,2183810000
2178,2007-09-20,2654.2900390625,2669.429931640625,2648.070068359375,2659.580078125,1751460000
2179,2007-09-21,2671.219970703125,2678.68994140625,2666.320068359375,2670.75,2268300000
2180,2007-09-24,2667.949951171875,2692.159912109375,2660.52001953125,2676.419921875,1848950000
2181,2007-09-25,2683.449951171875,2683.919921875,2656.330078125,2658.530029296875,1910890000
2182,2007-09-26,2699.030029296875,2709.22998046875,2689.590087890625,2696.530029296875,1984010000
2183,2007-09-27,2709.590087890625,2712.7900390625,2702.02001953125,2711.820068359375,1745070000
2184,2007-09-28,2701.5,2716.75,2692.02001953125,2709.64990234375,1929890000
2185,2007-10-01,2740.989990234375,2743.530029296875,2704.25,2704.25,1914080000
2186,2007-10-02,2747.110107421875,2747.110107421875,2732.68994140625,2740.64990234375,1740460000
2187,2007-10-03,2729.429931640625,2746.139892578125,2721.22998046875,2734.320068359375,1851090000
2188,2007-10-04,2733.570068359375,2735.52001953125,2718.050048828125,2735.389892578125,1695520000
2189,2007-10-05,2780.320068359375,2784.929931640625,2749.85009765625,2754.679931640625,2012860000
2190,2007-10-08,2787.3701171875,2787.3701171875,2771.60009765625,2777.719970703125,1496610000
2191,2007-10-09,2803.909912109375,2806.409912109375,2784.52001953125,2793.949951171875,1865120000
2192,2007-10-10,2811.610107421875,2813.669921875,2795.97998046875,2805.43994140625,1916630000
2193,2007-10-11,2772.199951171875,2834.0,2757.760009765625,2824.550048828125,2508690000
2194,2007-10-12,2805.679931640625,2806.179931640625,2778.2900390625,2779.7900390625,1957790000
2195,2007-10-15,2780.050048828125,2811.659912109375,2764.679931640625,2809.169921875,1967120000
2196,2007-10-16,2763.909912109375,2781.800048828125,2759.429931640625,2770.030029296875,2038520000
2197,2007-10-17,2792.669921875,2803.9599609375,2755.260009765625,2801.659912109375,2400080000
2198,2007-10-18,2799.31005859375,2803.260009765625,2770.110107421875,2778.31005859375,1973010000
2199,2007-10-19,2725.159912109375,2799.320068359375,2725.159912109375,2799.320068359375,2371650000
2200,2007-10-22,2753.929931640625,2755.469970703125,2698.139892578125,2705.860107421875,1958710000
2201,2007-10-23,2799.260009765625,2799.260009765625,2758.530029296875,2775.52001953125,2335770000
2202,2007-10-24,2774.760009765625,2781.9599609375,2720.300048828125,2775.330078125,2739680000
2203,2007-10-25,2750.860107421875,2787.2900390625,2733.080078125,2777.590087890625,2753360000
2204,2007-10-26,2804.18994140625,2810.31005859375,2776.530029296875,2806.52001953125,2583680000
2205,2007-10-29,2817.43994140625,2825.3701171875,2805.25,2815.159912109375,2014730000
2206,2007-10-30,2816.7099609375,2828.820068359375,2803.669921875,2807.320068359375,2121930000
2207,2007-10-31,2859.1201171875,2861.510009765625,2815.669921875,2827.800048828125,2534530000
2208,2007-11-01,2794.830078125,2835.6298828125,2793.169921875,2835.0,2528410000
2209,2007-11-02,2810.3798828125,2817.030029296875,2773.820068359375,2812.7900390625,2426050000
2210,2007-11-05,2795.179931640625,2807.510009765625,2771.909912109375,2782.800048828125,2092590000
2211,2007-11-06,2825.179931640625,2825.469970703125,2780.219970703125,2809.81005859375,2482160000
2212,2007-11-07,2748.760009765625,2810.18994140625,2748.31005859375,2798.449951171875,2491180000
2213,2007-11-08,2696.0,2753.050048828125,2648.030029296875,2748.39990234375,3461810000
2214,2007-11-09,2627.93994140625,2668.7900390625,2624.429931640625,2648.9599609375,2955790000
2215,2007-11-12,2584.1298828125,2643.0,2583.0,2619.409912109375,2820740000
2216,2007-11-13,2673.64990234375,2673.64990234375,2613.3701171875,2613.3701171875,2662780000
2217,2007-11-14,2644.320068359375,2698.35009765625,2636.320068359375,2698.030029296875,2420260000
2218,2007-11-15,2618.510009765625,2652.64990234375,2601.389892578125,2636.27001953125,2289480000
2219,2007-11-16,2637.239990234375,2640.030029296875,2596.590087890625,2631.81005859375,2515680000
2220,2007-11-19,2593.3798828125,2628.14990234375,2583.260009765625,2622.43994140625,2188010000
2221,2007-11-20,2596.81005859375,2633.820068359375,2554.320068359375,2603.530029296875,2607370000
2222,2007-11-21,2562.14990234375,2597.169921875,2542.699951171875,2570.530029296875,2034730000
2223,2007-11-23,2596.60009765625,2601.550048828125,2567.580078125,2578.989990234375,804330000
2224,2007-11-26,2540.989990234375,2613.68994140625,2539.81005859375,2599.820068359375,2019400000
2225,2007-11-27,2580.800048828125,2585.929931640625,2546.3701171875,2557.97998046875,2166930000
2226,2007-11-28,2662.909912109375,2667.929931640625,2606.860107421875,2607.330078125,2518580000
2227,2007-11-29,2668.1298828125,2675.2099609375,2648.489990234375,2653.360107421875,2157170000
2228,2007-11-30,2660.9599609375,2696.239990234375,2642.25,2693.610107421875,2571340000
2229,2007-12-03,2637.1298828125,2667.820068359375,2636.9599609375,2654.909912109375,1994710000
2230,2007-12-04,2619.830078125,2636.010009765625,2613.830078125,2620.340087890625,2044740000
2231,2007-12-05,2666.360107421875,2671.719970703125,2647.409912109375,2648.9599609375,2258840000
2232,2007-12-06,2709.030029296875,2709.10009765625,2664.7099609375,2665.8701171875,1970680000
2233,2007-12-07,2706.159912109375,2711.9599609375,2695.9599609375,2710.330078125,1855070000
2234,2007-12-10,2718.949951171875,2727.840087890625,2706.590087890625,2710.72998046875,1776540000
2235,2007-12-11,2652.35009765625,2734.820068359375,2650.219970703125,2723.090087890625,2195200000
2236,2007-12-12,2671.139892578125,2712.590087890625,2638.820068359375,2703.260009765625,2311900000
2237,2007-12-13,2668.489990234375,2670.330078125,2641.570068359375,2651.449951171875,2143760000
2238,2007-12-14,2635.739990234375,2671.8798828125,2634.75,2647.679931640625,1902390000
2239,2007-12-17,2574.4599609375,2626.3701171875,2574.4599609375,2623.22998046875,1873110000
2240,2007-12-18,2596.030029296875,2604.3798828125,2553.989990234375,2597.590087890625,1982590000
2241,2007-12-19,2601.010009765625,2609.72998046875,2583.320068359375,2593.330078125,1835920000
2242,2007-12-20,2640.860107421875,2640.8798828125,2605.2099609375,2628.1201171875,1960470000
2243,2007-12-21,2691.989990234375,2691.989990234375,2671.590087890625,2676.85009765625,2508800000
2244,2007-12-24,2713.5,2715.77001953125,2694.35009765625,2694.35009765625,778620000
2245,2007-12-26,2724.409912109375,2727.550048828125,2698.47998046875,2702.820068359375,1241830000
2246,2007-12-27,2676.7900390625,2717.1201171875,2675.889892578125,2715.02001953125,2324820000
2247,2007-12-28,2674.4599609375,2697.77001953125,2661.7900390625,2693.360107421875,1338850000
2248,2007-12-31,2652.280029296875,2668.610107421875,2646.090087890625,2663.780029296875,1454550000
2249,2008-01-02,2609.6298828125,2661.5,2597.81005859375,2653.909912109375,2076690000
2250,2008-01-03,2602.679931640625,2624.27001953125,2592.179931640625,2611.9599609375,1970200000
2251,2008-01-04,2504.64990234375,2571.080078125,2502.679931640625,2571.080078125,2516310000
2252,2008-01-07,2499.4599609375,2521.6201171875,2471.22998046875,2514.14990234375,2600100000
2253,2008-01-08,2440.510009765625,2527.419921875,2440.510009765625,2506.969970703125,2566480000
2254,2008-01-09,2474.550048828125,2474.550048828125,2407.389892578125,2443.85009765625,2821160000
2255,2008-01-10,2488.52001953125,2503.550048828125,2446.800048828125,2452.1201171875,2640400000
2256,2008-01-11,2439.93994140625,2473.949951171875,2428.85009765625,2471.860107421875,2355490000
2257,2008-01-14,2478.300048828125,2483.1298828125,2455.340087890625,2470.8701171875,2134230000
2258,2008-01-15,2417.590087890625,2455.2900390625,2412.469970703125,2449.0400390625,2390120000
2259,2008-01-16,2394.590087890625,2429.580078125,2361.219970703125,2390.56005859375,3397330000
2260,2008-01-17,2346.89990234375,2416.510009765625,2343.64990234375,2405.739990234375,2785930000
2261,2008-01-18,2340.02001953125,2384.2099609375,2323.2900390625,2365.56005859375,2991360000
2262,2008-01-22,2292.27001953125,2318.60009765625,2221.199951171875,2221.199951171875,3161430000
2263,2008-01-23,2316.409912109375,2320.1298828125,2202.5400390625,2226.77001953125,3650250000
2264,2008-01-24,2360.919921875,2361.889892578125,2326.3701171875,2328.860107421875,2928900000
2265,2008-01-25,2326.199951171875,2408.219970703125,2322.56005859375,2402.800048828125,2599410000
2266,2008-01-28,2349.909912109375,2349.909912109375,2306.639892578125,2324.85009765625,2033860000
2267,2008-01-29,2358.06005859375,2362.110107421875,2332.0,2360.429931640625,2160040000
2268,2008-01-30,2349.0,2396.0,2343.8798828125,2346.360107421875,2618850000
2269,2008-01-31,2389.860107421875,2403.4599609375,2313.52001953125,2317.110107421875,2813420000
2270,2008-02-01,2413.360107421875,2419.22998046875,2374.5,2392.580078125,3060180000
2271,2008-02-04,2382.85009765625,2413.419921875,2382.090087890625,2413.419921875,2050940000
2272,2008-02-05,2309.570068359375,2359.429931640625,2309.570068359375,2344.81005859375,2501820000
2273,2008-02-06,2278.75,2338.27001953125,2277.27001953125,2327.179931640625,2362020000
2274,2008-02-07,2293.030029296875,2318.52001953125,2252.64990234375,2259.6201171875,2946360000
2275,2008-02-08,2304.85009765625,2318.669921875,2280.27001953125,2290.5,2229330000
2276,2008-02-11,2320.06005859375,2326.22998046875,2294.419921875,2310.75,2072270000
2277,2008-02-12,2320.0400390625,2349.550048828125,2305.830078125,2333.31005859375,2183530000
2278,2008-02-13,2373.929931640625,2373.929931640625,2338.909912109375,2347.219970703125,2174670000
2279,2008-02-14,2332.5400390625,2376.219970703125,2328.590087890625,2376.219970703125,2267580000
2280,2008-02-15,2321.800048828125,2329.169921875,2305.81005859375,2320.580078125,1999540000
2281,2008-02-19,2306.199951171875,2352.7900390625,2300.10009765625,2348.97998046875,1988690000
2282,2008-02-20,2327.10009765625,2331.699951171875,2291.239990234375,2292.820068359375,2258180000
2283,2008-02-21,2299.780029296875,2353.7900390625,2294.77001953125,2344.080078125,2277540000
2284,2008-02-22,2303.35009765625,2308.760009765625,2265.360107421875,2306.610107421875,2324450000
2285,2008-02-25,2327.47998046875,2333.7099609375,2294.3798828125,2303.409912109375,2152880000
2286,2008-02-26,2344.989990234375,2361.10009765625,2311.320068359375,2314.419921875,2263650000
2287,2008-02-27,2353.780029296875,2363.52001953125,2326.340087890625,2329.159912109375,2216540000
2288,2008-02-28,2331.570068359375,2352.8798828125,2324.469970703125,2342.56005859375,2032040000
2289,2008-02-29,2271.47998046875,2311.22998046875,2264.969970703125,2309.06005859375,2405360000
2290,2008-03-03,2258.60009765625,2275.75,2240.300048828125,2271.260009765625,2145070000
2291,2008-03-04,2260.280029296875,2266.3701171875,2221.090087890625,2244.2099609375,2669980000
2292,2008-03-05,2272.81005859375,2290.010009765625,2254.199951171875,2266.489990234375,2209090000
2293,2008-03-06,2220.5,2272.199951171875,2219.330078125,2265.669921875,2165090000
2294,2008-03-07,2212.489990234375,2242.5,2186.929931640625,2204.47998046875,2386980000
2295,2008-03-10,2169.340087890625,2216.889892578125,2168.669921875,2211.139892578125,2101010000
2296,2008-03-11,2255.760009765625,2255.760009765625,2192.5,2209.64990234375,2526040000
2297,2008-03-12,2243.8701171875,2282.610107421875,2241.3798828125,2259.969970703125,2077140000
2298,2008-03-13,2263.610107421875,2272.550048828125,2199.3798828125,2219.280029296875,2419220000
2299,2008-03-14,2212.489990234375,2277.110107421875,2191.75,2271.2099609375,2547310000
2300,2008-03-17,2177.010009765625,2200.530029296875,2155.419921875,2166.93994140625,2338210000
2301,2008-03-18,2268.260009765625,2268.260009765625,2206.81005859375,2215.610107421875,2411630000
2302,2008-03-19,2209.9599609375,2280.89990234375,2209.9599609375,2272.1201171875,2265420000
2303,2008-03-20,2258.110107421875,2258.110107421875,2208.1201171875,2220.5,2764480000
2304,2008-03-24,2326.75,2336.699951171875,2268.199951171875,2268.199951171875,2312600000
2305,2008-03-25,2341.050048828125,2346.780029296875,2312.06005859375,2329.159912109375,2099060000
2306,2008-03-26,2324.360107421875,2331.179931640625,2306.489990234375,2328.6201171875,1915210000
2307,2008-03-27,2280.830078125,2315.909912109375,2280.469970703125,2315.0400390625,2038770000
2308,2008-03-28,2261.179931640625,2304.7099609375,2256.8701171875,2291.320068359375,1785770000
2309,2008-03-31,2279.10009765625,2289.699951171875,2260.590087890625,2265.14990234375,1788360000
2310,2008-04-01,2362.75,2362.75,2305.39990234375,2306.510009765625,2160120000
2311,2008-04-02,2361.39990234375,2381.2099609375,2347.780029296875,2363.419921875,1996680000
2312,2008-04-03,2363.300048828125,2373.989990234375,2339.3798828125,2347.909912109375,1993480000
2313,2008-04-04,2370.97998046875,2391.929931640625,2351.760009765625,2366.909912109375,1977560000
